BM25_Unigram_Case-folded

+----------+-------------+----------------------+--------+
| Query ID | Document ID |      Precision       | Recall |
+----------+-------------+----------------------+--------+
|    1     |  CACM-1605  |         1.0          |  0.2   |
|    1     |  CACM-1410  |         1.0          |  0.4   |
|    1     |  CACM-1523  |  0.6666666666666666  |  0.4   |
|    1     |  CACM-2379  |         0.5          |  0.4   |
|    1     |  CACM-2380  |         0.4          |  0.4   |
|    1     |  CACM-1519  |  0.3333333333333333  |  0.4   |
|    1     |  CACM-2319  |  0.2857142857142857  |  0.4   |
|    1     |  CACM-1506  |         0.25         |  0.4   |
|    1     |  CACM-1033  |  0.2222222222222222  |  0.4   |
|    1     |  CACM-1544  |         0.2          |  0.4   |
|    1     |  CACM-1938  | 0.18181818181818182  |  0.4   |
|    1     |  CACM-2632  | 0.16666666666666666  |  0.4   |
|    1     |  CACM-2371  | 0.15384615384615385  |  0.4   |
|    1     |  CACM-1591  | 0.14285714285714285  |  0.4   |
|    1     |  CACM-1393  | 0.13333333333333333  |  0.4   |
|    1     |  CACM-1464  |        0.125         |  0.4   |
|    1     |  CACM-0585  | 0.11764705882352941  |  0.4   |
|    1     |  CACM-1749  |  0.1111111111111111  |  0.4   |
|    1     |  CACM-2947  | 0.10526315789473684  |  0.4   |
|    1     |  CACM-1264  |         0.1          |  0.4   |
|    1     |  CACM-1226  | 0.09523809523809523  |  0.4   |
|    1     |  CACM-2054  | 0.09090909090909091  |  0.4   |
|    1     |  CACM-1225  | 0.08695652173913043  |  0.4   |
|    1     |  CACM-2358  |        0.125         |  0.6   |
|    1     |  CACM-3127  |         0.12         |  0.6   |
|    1     |  CACM-1827  | 0.11538461538461539  |  0.6   |
|    1     |  CACM-0637  |  0.1111111111111111  |  0.6   |
|    1     |  CACM-1173  | 0.10714285714285714  |  0.6   |
|    1     |  CACM-1161  | 0.10344827586206896  |  0.6   |
|    1     |  CACM-2946  |         0.1          |  0.6   |
|    1     |  CACM-1647  |  0.0967741935483871  |  0.6   |
|    1     |  CACM-2357  |       0.09375        |  0.6   |
|    1     |  CACM-1657  | 0.09090909090909091  |  0.6   |
|    1     |  CACM-3025  | 0.08823529411764706  |  0.6   |
|    1     |  CACM-2188  | 0.08571428571428572  |  0.6   |
|    1     |  CACM-0971  | 0.08333333333333333  |  0.6   |
|    1     |  CACM-2535  | 0.08108108108108109  |  0.6   |
|    1     |  CACM-2560  | 0.07894736842105263  |  0.6   |
|    1     |  CACM-1304  | 0.07692307692307693  |  0.6   |
|    1     |  CACM-1885  |        0.075         |  0.6   |
|    1     |  CACM-1753  | 0.07317073170731707  |  0.6   |
|    1     |  CACM-1626  | 0.07142857142857142  |  0.6   |
|    1     |  CACM-2288  | 0.06976744186046512  |  0.6   |
|    1     |  CACM-1542  | 0.06818181818181818  |  0.6   |
|    1     |  CACM-1680  | 0.06666666666666667  |  0.6   |
|    1     |  CACM-1179  | 0.06521739130434782  |  0.6   |
|    1     |  CACM-1805  | 0.06382978723404255  |  0.6   |
|    1     |  CACM-2950  |        0.0625        |  0.6   |
|    1     |  CACM-0414  | 0.061224489795918366 |  0.6   |
|    1     |  CACM-2541  |         0.06         |  0.6   |
|    1     |  CACM-2740  | 0.058823529411764705 |  0.6   |
|    1     |  CACM-2003  | 0.057692307692307696 |  0.6   |
|    1     |  CACM-2378  | 0.05660377358490566  |  0.6   |
|    1     |  CACM-2764  | 0.05555555555555555  |  0.6   |
|    1     |  CACM-2424  | 0.05454545454545454  |  0.6   |
|    1     |  CACM-2126  | 0.05357142857142857  |  0.6   |
|    1     |  CACM-1750  | 0.05263157894736842  |  0.6   |
|    1     |  CACM-2153  | 0.05172413793103448  |  0.6   |
|    1     |  CACM-0202  | 0.05084745762711865  |  0.6   |
|    1     |  CACM-2080  |         0.05         |  0.6   |
|    1     |  CACM-1341  | 0.04918032786885246  |  0.6   |
|    1     |  CACM-1571  | 0.04838709677419355  |  0.6   |
|    1     |  CACM-0972  | 0.047619047619047616 |  0.6   |
|    1     |  CACM-2398  |       0.046875       |  0.6   |
|    1     |  CACM-2621  | 0.046153846153846156 |  0.6   |
|    1     |  CACM-2767  | 0.045454545454545456 |  0.6   |
|    1     |  CACM-1195  | 0.04477611940298507  |  0.6   |
|    1     |  CACM-1698  | 0.04411764705882353  |  0.6   |
|    1     |  CACM-1960  | 0.043478260869565216 |  0.6   |
|    1     |  CACM-2951  | 0.04285714285714286  |  0.6   |
|    1     |  CACM-2201  | 0.04225352112676056  |  0.6   |
|    1     |  CACM-1315  | 0.041666666666666664 |  0.6   |
