Lucene_Unigram_Case-folded

+----------+-------------+----------------------+--------+
| Query ID | Document ID |      Precision       | Recall |
+----------+-------------+----------------------+--------+
|    1     |  CACM-1657  |         0.0          |  0.0   |
|    1     |  CACM-1410  |         0.5          |  0.2   |
|    1     |  CACM-2319  |  0.3333333333333333  |  0.2   |
|    1     |  CACM-1938  |         0.25         |  0.2   |
|    1     |  CACM-1827  |         0.2          |  0.2   |
|    1     |  CACM-2218  | 0.16666666666666666  |  0.2   |
|    1     |  CACM-2054  | 0.14285714285714285  |  0.2   |
|    1     |  CACM-1844  |        0.125         |  0.2   |
|    1     |  CACM-2629  |  0.1111111111111111  |  0.2   |
|    1     |  CACM-1605  |         0.2          |  0.4   |
|    1     |  CACM-2357  | 0.18181818181818182  |  0.4   |
|    1     |  CACM-1591  | 0.16666666666666666  |  0.4   |
|    1     |  CACM-1161  | 0.15384615384615385  |  0.4   |
|    1     |  CACM-1033  | 0.14285714285714285  |  0.4   |
|    1     |  CACM-2378  | 0.13333333333333333  |  0.4   |
|    1     |  CACM-2379  |        0.125         |  0.4   |
|    1     |  CACM-1749  | 0.11764705882352941  |  0.4   |
|    1     |  CACM-2535  |  0.1111111111111111  |  0.4   |
|    1     |  CACM-1698  | 0.10526315789473684  |  0.4   |
|    1     |  CACM-1487  |         0.1          |  0.4   |
|    1     |  CACM-2371  | 0.09523809523809523  |  0.4   |
|    1     |  CACM-2541  | 0.09090909090909091  |  0.4   |
|    1     |  CACM-2947  | 0.08695652173913043  |  0.4   |
|    1     |  CACM-2950  | 0.08333333333333333  |  0.4   |
|    1     |  CACM-1506  |         0.08         |  0.4   |
|    1     |  CACM-1519  | 0.07692307692307693  |  0.4   |
|    1     |  CACM-2151  | 0.07407407407407407  |  0.4   |
|    1     |  CACM-2501  | 0.07142857142857142  |  0.4   |
|    1     |  CACM-2424  | 0.06896551724137931  |  0.4   |
|    1     |  CACM-1572  |         0.1          |  0.6   |
|    1     |  CACM-2946  |  0.0967741935483871  |  0.6   |
|    1     |  CACM-1908  |       0.09375        |  0.6   |
|    1     |  CACM-2632  | 0.09090909090909091  |  0.6   |
|    1     |  CACM-2219  | 0.08823529411764706  |  0.6   |
|    1     |  CACM-2344  | 0.08571428571428572  |  0.6   |
|    1     |  CACM-1805  | 0.08333333333333333  |  0.6   |
|    1     |  CACM-0637  | 0.08108108108108109  |  0.6   |
|    1     |  CACM-1225  | 0.07894736842105263  |  0.6   |
|    1     |  CACM-1544  | 0.07692307692307693  |  0.6   |
|    1     |  CACM-1408  |        0.075         |  0.6   |
|    1     |  CACM-1523  | 0.07317073170731707  |  0.6   |
|    1     |  CACM-1391  | 0.07142857142857142  |  0.6   |
|    1     |  CACM-1752  | 0.06976744186046512  |  0.6   |
|    1     |  CACM-2003  | 0.06818181818181818  |  0.6   |
|    1     |  CACM-1647  | 0.06666666666666667  |  0.6   |
|    1     |  CACM-2380  | 0.06521739130434782  |  0.6   |
|    1     |  CACM-0585  | 0.06382978723404255  |  0.6   |
|    1     |  CACM-1071  |        0.0625        |  0.6   |
|    1     |  CACM-1226  | 0.061224489795918366 |  0.6   |
|    1     |  CACM-2764  |         0.06         |  0.6   |
|    1     |  CACM-1393  | 0.058823529411764705 |  0.6   |
|    1     |  CACM-2948  | 0.057692307692307696 |  0.6   |
|    1     |  CACM-1680  | 0.05660377358490566  |  0.6   |
|    1     |  CACM-0698  | 0.05555555555555555  |  0.6   |
|    1     |  CACM-1685  | 0.05454545454545454  |  0.6   |
|    1     |  CACM-1462  | 0.05357142857142857  |  0.6   |
|    1     |  CACM-1854  | 0.05263157894736842  |  0.6   |
|    1     |  CACM-1464  | 0.05172413793103448  |  0.6   |
|    1     |  CACM-2500  | 0.05084745762711865  |  0.6   |
|    1     |  CACM-2920  |         0.05         |  0.6   |
|    1     |  CACM-1750  | 0.04918032786885246  |  0.6   |
|    1     |  CACM-3068  | 0.04838709677419355  |  0.6   |
|    1     |  CACM-3127  | 0.047619047619047616 |  0.6   |
|    1     |  CACM-1264  |       0.046875       |  0.6   |
|    1     |  CACM-3023  | 0.046153846153846156 |  0.6   |
|    1     |  CACM-2522  | 0.045454545454545456 |  0.6   |
|    1     |  CACM-1315  | 0.04477611940298507  |  0.6   |
|    1     |  CACM-1747  | 0.04411764705882353  |  0.6   |
|    1     |  CACM-3025  | 0.043478260869565216 |  0.6   |
|    1     |  CACM-2365  | 0.04285714285714286  |  0.6   |
|    1     |  CACM-2439  | 0.04225352112676056  |  0.6   |
|    1     |  CACM-2317  | 0.041666666666666664 |  0.6   |
|    1     |  CACM-2838  |  0.0410958904109589  |  0.6   |
|    1     |  CACM-1440  | 0.04054054054054054  |  0.6   |
|    1     |  CACM-1542  |         0.04         |  0.6   |
|    1     |  CACM-3011  | 0.039473684210526314 |  0.6   |
|    1     |  CACM-2358  | 0.05194805194805195  |  0.8   |
|    1     |  CACM-2917  | 0.05128205128205128  |  0.8   |
|    1     |  CACM-2201  | 0.05063291139240506  |  0.8   |
|    1     |  CACM-1590  |         0.05         |  0.8   |
|    1     |  CACM-2841  | 0.04938271604938271  |  0.8   |
|    1     |  CACM-2740  | 0.04878048780487805  |  0.8   |
|    1     |  CACM-2080  | 0.04819277108433735  |  0.8   |
|    1     |  CACM-1046  | 0.047619047619047616 |  0.8   |
|    1     |  CACM-3069  | 0.047058823529411764 |  0.8   |
|    1     |  CACM-3174  | 0.046511627906976744 |  0.8   |
|    1     |  CACM-0971  | 0.04597701149425287  |  0.8   |
|    1     |  CACM-2092  | 0.045454545454545456 |  0.8   |
|    1     |  CACM-2681  |  0.0449438202247191  |  0.8   |
|    1     |  CACM-1885  | 0.044444444444444446 |  0.8   |
|    1     |  CACM-1828  | 0.04395604395604396  |  0.8   |
|    1     |  CACM-1626  | 0.043478260869565216 |  0.8   |
|    1     |  CACM-1892  | 0.043010752688172046 |  0.8   |
|    1     |  CACM-1753  |  0.0425531914893617  |  0.8   |
|    1     |  CACM-2390  | 0.042105263157894736 |  0.8   |
|    1     |  CACM-1179  | 0.041666666666666664 |  0.8   |
|    1     |  CACM-1173  | 0.041237113402061855 |  0.8   |
|    1     |  CACM-2560  | 0.04081632653061224  |  0.8   |
|    1     |  CACM-1960  | 0.04040404040404041  |  0.8   |
|    1     |  CACM-3065  |         0.04         |  0.8   |
+----------+-------------+----------------------+--------+

+----------+---------------+----------------+
| Query ID | Precision @ 5 | Precision @ 20 |
+----------+---------------+----------------+
|    1     |      0.2      |      0.1       |
+----------+---------------+----------------+



Mean Average Precision: 
0.41185561771644785

Mean Reciprocal Rank: 
0.679521731746687

+----------+-------------+----------------------+--------------------+
| Query ID | Document ID |      Precision       |       Recall       |
+----------+-------------+----------------------+--------------------+
|    2     |  CACM-2434  |         1.0          | 0.3333333333333333 |
|    2     |  CACM-3078  |         1.0          | 0.6666666666666666 |
|    2     |  CACM-3129  |  0.6666666666666666  | 0.6666666666666666 |
|    2     |  CACM-2786  |         0.5          | 0.6666666666666666 |
|    2     |  CACM-2863  |         0.6          |        1.0         |
|    2     |  CACM-1977  |         0.5          |        1.0         |
|    2     |  CACM-2534  | 0.42857142857142855  |        1.0         |
|    2     |  CACM-0497  |        0.375         |        1.0         |
|    2     |  CACM-3202  |  0.3333333333333333  |        1.0         |
|    2     |  CACM-2177  |         0.3          |        1.0         |
|    2     |  CACM-0616  |  0.2727272727272727  |        1.0         |
|    2     |  CACM-3144  |         0.25         |        1.0         |
|    2     |  CACM-1379  | 0.23076923076923078  |        1.0         |
|    2     |  CACM-1046  | 0.21428571428571427  |        1.0         |
|    2     |  CACM-2342  |         0.2          |        1.0         |
|    2     |  CACM-1264  |        0.1875        |        1.0         |
|    2     |  CACM-1010  | 0.17647058823529413  |        1.0         |
|    2     |  CACM-0727  | 0.16666666666666666  |        1.0         |
|    2     |  CACM-1364  | 0.15789473684210525  |        1.0         |
|    2     |  CACM-1674  |         0.15         |        1.0         |
|    2     |  CACM-1652  | 0.14285714285714285  |        1.0         |
|    2     |  CACM-2939  | 0.13636363636363635  |        1.0         |
|    2     |  CACM-3117  | 0.13043478260869565  |        1.0         |
|    2     |  CACM-1931  |        0.125         |        1.0         |
|    2     |  CACM-3171  |         0.12         |        1.0         |
|    2     |  CACM-1012  | 0.11538461538461539  |        1.0         |
|    2     |  CACM-2971  |  0.1111111111111111  |        1.0         |
|    2     |  CACM-1062  | 0.10714285714285714  |        1.0         |
|    2     |  CACM-0282  | 0.10344827586206896  |        1.0         |
|    2     |  CACM-2439  |         0.1          |        1.0         |
|    2     |  CACM-1272  |  0.0967741935483871  |        1.0         |
|    2     |  CACM-2215  |       0.09375        |        1.0         |
|    2     |  CACM-2572  | 0.09090909090909091  |        1.0         |
|    2     |  CACM-2002  | 0.08823529411764706  |        1.0         |
|    2     |  CACM-1553  | 0.08571428571428572  |        1.0         |
|    2     |  CACM-2980  | 0.08333333333333333  |        1.0         |
|    2     |  CACM-2905  | 0.08108108108108109  |        1.0         |
|    2     |  CACM-1861  | 0.07894736842105263  |        1.0         |
|    2     |  CACM-0531  | 0.07692307692307693  |        1.0         |
|    2     |  CACM-1705  |        0.075         |        1.0         |
|    2     |  CACM-1877  | 0.07317073170731707  |        1.0         |
|    2     |  CACM-2047  | 0.07142857142857142  |        1.0         |
|    2     |  CACM-1593  | 0.06976744186046512  |        1.0         |
|    2     |  CACM-2194  | 0.06818181818181818  |        1.0         |
|    2     |  CACM-1975  | 0.06666666666666667  |        1.0         |
|    2     |  CACM-1519  | 0.06521739130434782  |        1.0         |
|    2     |  CACM-2451  | 0.06382978723404255  |        1.0         |
|    2     |  CACM-1867  |        0.0625        |        1.0         |
|    2     |  CACM-1154  | 0.061224489795918366 |        1.0         |
|    2     |  CACM-1924  |         0.06         |        1.0         |
|    2     |  CACM-2852  | 0.058823529411764705 |        1.0         |
|    2     |  CACM-1741  | 0.057692307692307696 |        1.0         |
|    2     |  CACM-0335  | 0.05660377358490566  |        1.0         |
|    2     |  CACM-1651  | 0.05555555555555555  |        1.0         |
