tf-idf_Unigram_Case-folded

+----------+-------------+----------------------+--------+
| Query ID | Document ID |      Precision       | Recall |
+----------+-------------+----------------------+--------+
|    1     |  CACM-2685  |         0.0          |  0.0   |
|    1     |  CACM-2319  |         0.0          |  0.0   |
|    1     |  CACM-1069  |         0.0          |  0.0   |
|    1     |  CACM-2796  |         0.0          |  0.0   |
|    1     |  CACM-1523  |         0.0          |  0.0   |
|    1     |  CACM-2379  |         0.0          |  0.0   |
|    1     |  CACM-2917  |         0.0          |  0.0   |
|    1     |  CACM-0195  |         0.0          |  0.0   |
|    1     |  CACM-2380  |         0.0          |  0.0   |
|    1     |  CACM-1304  |         0.0          |  0.0   |
|    1     |  CACM-2371  |         0.0          |  0.0   |
|    1     |  CACM-3068  |         0.0          |  0.0   |
|    1     |  CACM-1735  |         0.0          |  0.0   |
|    1     |  CACM-0031  |         0.0          |  0.0   |
|    1     |  CACM-0414  |         0.0          |  0.0   |
|    1     |  CACM-0098  |         0.0          |  0.0   |
|    1     |  CACM-2629  |         0.0          |  0.0   |
|    1     |  CACM-1519  |         0.0          |  0.0   |
|    1     |  CACM-1591  |         0.0          |  0.0   |
|    1     |  CACM-1033  |         0.0          |  0.0   |
|    1     |  CACM-1755  |         0.0          |  0.0   |
|    1     |  CACM-0069  |         0.0          |  0.0   |
|    1     |  CACM-1749  |         0.0          |  0.0   |
|    1     |  CACM-0067  |         0.0          |  0.0   |
|    1     |  CACM-2740  |         0.0          |  0.0   |
|    1     |  CACM-1461  |         0.0          |  0.0   |
|    1     |  CACM-0827  |         0.0          |  0.0   |
|    1     |  CACM-0050  |         0.0          |  0.0   |
|    1     |  CACM-0234  |         0.0          |  0.0   |
|    1     |  CACM-1440  |         0.0          |  0.0   |
|    1     |  CACM-1657  |         0.0          |  0.0   |
|    1     |  CACM-0198  |         0.0          |  0.0   |
|    1     |  CACM-2607  |         0.0          |  0.0   |
|    1     |  CACM-1168  |         0.0          |  0.0   |
|    1     |  CACM-0061  |         0.0          |  0.0   |
|    1     |  CACM-3127  |         0.0          |  0.0   |
|    1     |  CACM-0866  |         0.0          |  0.0   |
|    1     |  CACM-0999  |         0.0          |  0.0   |
|    1     |  CACM-1107  |         0.0          |  0.0   |
|    1     |  CACM-1464  |         0.0          |  0.0   |
