SmoothingQLM_Unigram_Case-folded

+----------+-------------+----------------------+--------+
| Query ID | Document ID |      Precision       | Recall |
+----------+-------------+----------------------+--------+
|    1     |  CACM-2319  |         0.0          |  0.0   |
|    1     |  CACM-1410  |         0.5          |  0.2   |
|    1     |  CACM-1605  |  0.6666666666666666  |  0.4   |
|    1     |  CACM-1506  |         0.5          |  0.4   |
|    1     |  CACM-1698  |         0.4          |  0.4   |
|    1     |  CACM-1033  |  0.3333333333333333  |  0.4   |
|    1     |  CACM-2379  |  0.2857142857142857  |  0.4   |
|    1     |  CACM-1519  |         0.25         |  0.4   |
|    1     |  CACM-3069  |  0.2222222222222222  |  0.4   |
|    1     |  CACM-2947  |         0.2          |  0.4   |
|    1     |  CACM-0397  | 0.18181818181818182  |  0.4   |
|    1     |  CACM-1161  | 0.16666666666666666  |  0.4   |
|    1     |  CACM-2054  | 0.15384615384615385  |  0.4   |
|    1     |  CACM-1523  | 0.14285714285714285  |  0.4   |
|    1     |  CACM-2946  | 0.13333333333333333  |  0.4   |
|    1     |  CACM-2632  |        0.125         |  0.4   |
|    1     |  CACM-1591  | 0.11764705882352941  |  0.4   |
|    1     |  CACM-2950  |  0.1111111111111111  |  0.4   |
|    1     |  CACM-0698  | 0.10526315789473684  |  0.4   |
|    1     |  CACM-0585  |         0.1          |  0.4   |
|    1     |  CACM-1225  | 0.09523809523809523  |  0.4   |
|    1     |  CACM-1464  | 0.09090909090909091  |  0.4   |
|    1     |  CACM-1938  | 0.08695652173913043  |  0.4   |
|    1     |  CACM-2621  | 0.08333333333333333  |  0.4   |
|    1     |  CACM-3065  |         0.08         |  0.4   |
|    1     |  CACM-1408  | 0.07692307692307693  |  0.4   |
|    1     |  CACM-1393  | 0.07407407407407407  |  0.4   |
|    1     |  CACM-2380  | 0.07142857142857142  |  0.4   |
|    1     |  CACM-2541  | 0.06896551724137931  |  0.4   |
|    1     |  CACM-1226  | 0.06666666666666667  |  0.4   |
|    1     |  CACM-1749  | 0.06451612903225806  |  0.4   |
|    1     |  CACM-1544  |        0.0625        |  0.4   |
|    1     |  CACM-1805  | 0.06060606060606061  |  0.4   |
|    1     |  CACM-1462  | 0.058823529411764705 |  0.4   |
|    1     |  CACM-1685  | 0.05714285714285714  |  0.4   |
|    1     |  CACM-0637  | 0.05555555555555555  |  0.4   |
|    1     |  CACM-1315  | 0.05405405405405406  |  0.4   |
|    1     |  CACM-2764  | 0.05263157894736842  |  0.4   |
|    1     |  CACM-1572  | 0.07692307692307693  |  0.6   |
|    1     |  CACM-1647  |        0.075         |  0.6   |
|    1     |  CACM-2357  | 0.07317073170731707  |  0.6   |
|    1     |  CACM-1854  | 0.07142857142857142  |  0.6   |
|    1     |  CACM-2317  | 0.06976744186046512  |  0.6   |
|    1     |  CACM-3025  | 0.06818181818181818  |  0.6   |
|    1     |  CACM-1264  | 0.06666666666666667  |  0.6   |
|    1     |  CACM-0103  | 0.06521739130434782  |  0.6   |
|    1     |  CACM-1827  | 0.06382978723404255  |  0.6   |
|    1     |  CACM-1844  |        0.0625        |  0.6   |
|    1     |  CACM-2537  | 0.061224489795918366 |  0.6   |
|    1     |  CACM-3127  |         0.06         |  0.6   |
|    1     |  CACM-1735  | 0.058823529411764705 |  0.6   |
|    1     |  CACM-1750  | 0.057692307692307696 |  0.6   |
|    1     |  CACM-2893  | 0.05660377358490566  |  0.6   |
|    1     |  CACM-0435  | 0.05555555555555555  |  0.6   |
|    1     |  CACM-2358  | 0.07272727272727272  |  0.8   |
|    1     |  CACM-3156  | 0.07142857142857142  |  0.8   |
|    1     |  CACM-1753  | 0.07017543859649122  |  0.8   |
|    1     |  CACM-2365  | 0.06896551724137931  |  0.8   |
|    1     |  CACM-1455  | 0.06779661016949153  |  0.8   |
|    1     |  CACM-2340  | 0.06666666666666667  |  0.8   |
|    1     |  CACM-2666  | 0.06557377049180328  |  0.8   |
|    1     |  CACM-1046  | 0.06451612903225806  |  0.8   |
|    1     |  CACM-3048  | 0.06349206349206349  |  0.8   |
|    1     |  CACM-1680  |        0.0625        |  0.8   |
|    1     |  CACM-2535  | 0.06153846153846154  |  0.8   |
|    1     |  CACM-2187  | 0.06060606060606061  |  0.8   |
|    1     |  CACM-2917  | 0.05970149253731343  |  0.8   |
|    1     |  CACM-2378  | 0.058823529411764705 |  0.8   |
|    1     |  CACM-1260  | 0.057971014492753624 |  0.8   |
|    1     |  CACM-1247  | 0.05714285714285714  |  0.8   |
|    1     |  CACM-3068  | 0.056338028169014086 |  0.8   |
|    1     |  CACM-1179  | 0.05555555555555555  |  0.8   |
|    1     |  CACM-0699  |  0.0547945205479452  |  0.8   |
|    1     |  CACM-1828  | 0.05405405405405406  |  0.8   |
|    1     |  CACM-1657  | 0.05333333333333334  |  0.8   |
|    1     |  CACM-1885  | 0.05263157894736842  |  0.8   |
|    1     |  CACM-2424  | 0.05194805194805195  |  0.8   |
|    1     |  CACM-1341  | 0.05128205128205128  |  0.8   |
|    1     |  CACM-1069  | 0.05063291139240506  |  0.8   |
|    1     |  CACM-2629  |         0.05         |  0.8   |
|    1     |  CACM-1168  | 0.04938271604938271  |  0.8   |
|    1     |  CACM-2371  | 0.04878048780487805  |  0.8   |
|    1     |  CACM-1542  | 0.04819277108433735  |  0.8   |
|    1     |  CACM-2438  | 0.047619047619047616 |  0.8   |
|    1     |  CACM-3011  | 0.047058823529411764 |  0.8   |
|    1     |  CACM-1526  | 0.046511627906976744 |  0.8   |
|    1     |  CACM-1258  | 0.04597701149425287  |  0.8   |
|    1     |  CACM-2915  | 0.045454545454545456 |  0.8   |
|    1     |  CACM-2625  |  0.0449438202247191  |  0.8   |
|    1     |  CACM-2003  | 0.044444444444444446 |  0.8   |
|    1     |  CACM-1626  | 0.04395604395604396  |  0.8   |
|    1     |  CACM-0796  | 0.043478260869565216 |  0.8   |
|    1     |  CACM-0971  | 0.043010752688172046 |  0.8   |
|    1     |  CACM-1113  |  0.0425531914893617  |  0.8   |
|    1     |  CACM-2624  | 0.042105263157894736 |  0.8   |
|    1     |  CACM-2288  | 0.041666666666666664 |  0.8   |
|    1     |  CACM-0462  | 0.041237113402061855 |  0.8   |
|    1     |  CACM-1923  | 0.04081632653061224  |  0.8   |
|    1     |  CACM-1280  | 0.04040404040404041  |  0.8   |
|    1     |  CACM-2648  |         0.04         |  0.8   |
+----------+-------------+----------------------+--------+

+----------+---------------+----------------+
| Query ID | Precision @ 5 | Precision @ 20 |
+----------+---------------+----------------+
|    1     |      0.4      |      0.1       |
+----------+---------------+----------------+



Mean Average Precision: 
0.33700456854729194

Mean Reciprocal Rank: 
0.5727472330862379

+----------+-------------+----------------------+--------------------+
| Query ID | Document ID |      Precision       |       Recall       |
+----------+-------------+----------------------+--------------------+
|    2     |  CACM-1977  |         0.0          |        0.0         |
|    2     |  CACM-0497  |         0.0          |        0.0         |
|    2     |  CACM-1264  |         0.0          |        0.0         |
|    2     |  CACM-2434  |         0.25         | 0.3333333333333333 |
|    2     |  CACM-2177  |         0.2          | 0.3333333333333333 |
|    2     |  CACM-0616  | 0.16666666666666666  | 0.3333333333333333 |
|    2     |  CACM-1046  | 0.14285714285714285  | 0.3333333333333333 |
|    2     |  CACM-1012  |        0.125         | 0.3333333333333333 |
|    2     |  CACM-3202  |  0.1111111111111111  | 0.3333333333333333 |
|    2     |  CACM-2939  |         0.1          | 0.3333333333333333 |
|    2     |  CACM-3129  | 0.09090909090909091  | 0.3333333333333333 |
|    2     |  CACM-1652  | 0.08333333333333333  | 0.3333333333333333 |
|    2     |  CACM-1519  | 0.07692307692307693  | 0.3333333333333333 |
|    2     |  CACM-1010  | 0.07142857142857142  | 0.3333333333333333 |
|    2     |  CACM-1931  | 0.06666666666666667  | 0.3333333333333333 |
|    2     |  CACM-1272  |        0.0625        | 0.3333333333333333 |
|    2     |  CACM-2039  | 0.058823529411764705 | 0.3333333333333333 |
|    2     |  CACM-0282  | 0.05555555555555555  | 0.3333333333333333 |
|    2     |  CACM-2786  | 0.05263157894736842  | 0.3333333333333333 |
|    2     |  CACM-3078  |         0.1          | 0.6666666666666666 |
|    2     |  CACM-1593  | 0.09523809523809523  | 0.6666666666666666 |
|    2     |  CACM-0727  | 0.09090909090909091  | 0.6666666666666666 |
|    2     |  CACM-3171  | 0.08695652173913043  | 0.6666666666666666 |
|    2     |  CACM-1062  | 0.08333333333333333  | 0.6666666666666666 |
|    2     |  CACM-1877  |         0.08         | 0.6666666666666666 |
|    2     |  CACM-0531  | 0.07692307692307693  | 0.6666666666666666 |
|    2     |  CACM-1364  | 0.07407407407407407  | 0.6666666666666666 |
|    2     |  CACM-2863  | 0.10714285714285714  |        1.0         |
|    2     |  CACM-3144  | 0.10344827586206896  |        1.0         |
|    2     |  CACM-2905  |         0.1          |        1.0         |
|    2     |  CACM-2439  |  0.0967741935483871  |        1.0         |
|    2     |  CACM-1553  |       0.09375        |        1.0         |
|    2     |  CACM-2215  | 0.09090909090909091  |        1.0         |
|    2     |  CACM-1379  | 0.08823529411764706  |        1.0         |
|    2     |  CACM-2194  | 0.08571428571428572  |        1.0         |
|    2     |  CACM-2047  | 0.08333333333333333  |        1.0         |
|    2     |  CACM-1975  | 0.08108108108108109  |        1.0         |
|    2     |  CACM-1867  | 0.07894736842105263  |        1.0         |
|    2     |  CACM-2852  | 0.07692307692307693  |        1.0         |
|    2     |  CACM-2980  |        0.075         |        1.0         |
|    2     |  CACM-2352  | 0.07317073170731707  |        1.0         |
|    2     |  CACM-1154  | 0.07142857142857142  |        1.0         |
|    2     |  CACM-1397  | 0.06976744186046512  |        1.0         |
|    2     |  CACM-0397  | 0.06818181818181818  |        1.0         |
|    2     |  CACM-2451  | 0.06666666666666667  |        1.0         |
|    2     |  CACM-2354  | 0.06521739130434782  |        1.0         |
|    2     |  CACM-1464  | 0.06382978723404255  |        1.0         |
|    2     |  CACM-2233  |        0.0625        |        1.0         |
|    2     |  CACM-1676  | 0.061224489795918366 |        1.0         |
|    2     |  CACM-1638  |         0.06         |        1.0         |
|    2     |  CACM-0626  | 0.058823529411764705 |        1.0         |
|    2     |  CACM-1651  | 0.057692307692307696 |        1.0         |
|    2     |  CACM-1821  | 0.05660377358490566  |        1.0         |
|    2     |  CACM-2572  | 0.05555555555555555  |        1.0         |
|    2     |  CACM-1259  | 0.05454545454545454  |        1.0         |
|    2     |  CACM-1486  | 0.05357142857142857  |        1.0         |
|    2     |  CACM-1674  | 0.05263157894736842  |        1.0         |
|    2     |  CACM-1623  | 0.05172413793103448  |        1.0         |
|    2     |  CACM-1846  | 0.05084745762711865  |        1.0         |
|    2     |  CACM-1564  |         0.05         |        1.0         |
|    2     |  CACM-2342  | 0.04918032786885246  |        1.0         |
|    2     |  CACM-0242  | 0.04838709677419355  |        1.0         |
|    2     |  CACM-0204  | 0.047619047619047616 |        1.0         |
|    2     |  CACM-2534  |       0.046875       |        1.0         |
|    2     |  CACM-0670  | 0.046153846153846156 |        1.0         |
|    2     |  CACM-2143  | 0.045454545454545456 |        1.0         |
|    2     |  CACM-1671  | 0.04477611940298507  |        1.0         |
|    2     |  CACM-2219  | 0.04411764705882353  |        1.0         |
|    2     |  CACM-1930  | 0.043478260869565216 |        1.0         |
|    2     |  CACM-2519  | 0.04285714285714286  |        1.0         |
|    2     |  CACM-3201  | 0.04225352112676056  |        1.0         |
|    2     |  CACM-1705  | 0.041666666666666664 |        1.0         |
|    2     |  CACM-2899  |  0.0410958904109589  |        1.0         |
|    2     |  CACM-2986  | 0.04054054054054054  |        1.0         |
|    2     |  CACM-1527  |         0.04         |        1.0         |
|    2     |  CACM-2368  | 0.039473684210526314 |        1.0         |
|    2     |  CACM-1427  | 0.03896103896103896  |        1.0         |
|    2     |  CACM-2812  | 0.038461538461538464 |        1.0         |
|    2     |  CACM-3110  |  0.0379746835443038  |        1.0         |
|    2     |  CACM-0335  |        0.0375        |        1.0         |
|    2     |  CACM-1741  | 0.037037037037037035 |        1.0         |
|    2     |  CACM-3057  | 0.036585365853658534 |        1.0         |
|    2     |  CACM-0210  | 0.03614457831325301  |        1.0         |
|    2     |  CACM-1861  | 0.03571428571428571  |        1.0         |
|    2     |  CACM-1309  | 0.03529411764705882  |        1.0         |
